Date,Crypto_Volume,Crypto_Market_Cap
2023-04-02,83034772494.51466,892037392221.2654
2023-04-03,69580859322.59254,881198142133.4167
2023-04-04,109688200822.84062,890348691146.2838
2023-04-05,80112402193.4812,904156024728.9525
2023-04-06,75726998712.12885,892333677274.5979
2023-04-07,58114229666.92697,887630588749.2202
2023-04-08,53751234557.84967,889273548911.2693
2023-04-09,43523749469.38278,887359666718.975
2023-04-10,58140647128.17854,902279350583.4357
2023-04-11,90866222264.3179,940720782712.3163
2023-04-12,79383945974.81439,933243385039.4855
2023-04-13,92728900040.33081,948816924276.3779
2023-04-14,104341717886.5954,975792520590.8301
2023-04-15,75207711001.85622,970392916546.9785
2023-04-16,49855286876.77704,971169316419.9154
2023-04-17,71676743185.58849,958006137350.4604
2023-04-18,73937698775.79861,964350267925.7708
2023-04-19,89785826506.8507,943827595816.0555
2023-04-20,106671151170.125,914280669536.8575
2023-04-21,89883629491.20834,892916047637.0625
2023-04-22,79765902159.32639,876531017060.9791
2023-04-23,51901466723.53125,880371510982.257
2023-04-24,62205944131.4375,877133803088.3367
2023-04-25,75479505744.12152,875873002762.2535
2023-04-26,96800222988.76736,911102566230.4341
2023-04-27,141825895317.777,916568723334.7142
2023-04-28,92527361456.04861,919661104047.1562
2023-04-29,58572617772.98611,919032867160.7188
2023-04-30,46867999480.291664,920541975769.5209
2023-05-01,93434233418.30556,895153130347.132
2023-05-02,71356349080.61458,890916912754.7848
2023-05-03,69893795229.69258,897735323534.3926
2023-05-04,79342013131.21529,910943534096.7986
2023-05-05,72176808728.75694,921810062556.3785
2023-05-06,77290044414.40277,918124662051.5487
2023-05-07,67567344029.45139,910751106395.1666
2023-05-08,98629730574.86458,882717736826.5867
2023-05-09,67039701070.54355,873789698948.6445
2023-05-10,60481841971.00694,876081250410.4271
2023-05-11,79909008622.82986,861512050496.7675
2023-05-12,85355155117.5382,840968758862.6146
2023-05-13,67037361640.65279,851439292832.9202
2023-05-14,49127429857.239586,853120309294.3542
2023-05-15,71500766124.88771,865769368995.8071
2023-05-16,65459866849.239586,859424458739.4791
2023-05-17,84577214545.15973,859629451442.0138
2023-05-18,68647698260.19096,863410617163.2952
2023-05-19,66332104219.64237,856933789323.1597
2023-05-20,46705233878.802086,858862204936.5764
2023-05-21,42014439822.41667,859834592584.6945
2023-05-22,54001792326.58681,856254183308.4132
2023-05-23,65505735056.83681,869834487649.0798
2023-05-24,65330653433.14931,851718160830.073
2023-05-25,70291074611.45615,842142067430.4843
2023-05-26,61143574301.05595,851311514111.8112
2023-05-27,51119140294.767365,856189987426.8264
2023-05-28,49715362128.99306,871752668660.1909
2023-05-29,70284736687.92395,889444952838.9425
2023-05-30,68902077430.0568,889044437849.039
2023-05-31,78821717351.8475,873403843540.7576
2023-06-01,68036062900.31161,865719895015.2715
2023-06-02,73834787421.61818,873494674950.9307
2023-06-03,45771119490.989265,877319593810.156
2023-06-04,36129320007.23955,878081485320.0403
2023-06-05,59321932530.72678,854316837955.1069
2023-06-06,102012057286.1391,842094997000.1758
2023-06-07,87833248488.99936,856422852658.33
2023-06-08,63970756324.9825,847935068493.3505
2023-06-09,47727585478.379814,848549776606.4829
2023-06-10,72714906222.6647,816189524302.4526
2023-06-11,69239643313.41898,815179739224.7605
2023-06-12,56064795388.30281,813870088273.8297
2023-06-13,60983456230.249985,818268544072.5249
2023-06-14,66721720093.948715,813981037692.1084
2023-06-15,87544970993.67433,786522165482.6187
2023-06-16,71477399970.5519,803501039669.576
2023-06-17,75956567097.83961,824274203315.3962
2023-06-18,66597682234.10239,825529560346.0941
2023-06-19,77470383765.74625,824365951277.4368
2023-06-20,85835048249.41267,839623774117.5343
2023-06-21,116097976122.62752,894282969265.9885
2023-06-22,115889240464.0631,919088897358.3855
2023-06-23,94088719441.27171,922259592057.5586
2023-06-24,96441858948.8747,927554313517.525
2023-06-25,118554191396.58281,930665548760.7766
2023-06-26,82916576575.37833,918321984801.7264
2023-06-27,95626480729.90323,924068548985.644
2023-06-28,137376387474.95741,914939949230.608
2023-06-29,89057528853.03645,915964495259.9827
2023-06-30,106447592321.21605,927338074398.421
2023-07-01,145738404202.81766,932006135016.1611
2023-07-02,73673839529.79494,932655198140.2648
2023-07-03,86743973144.22919,943955405455.4749
2023-07-04,78923553850.99336,946917911035.2119
2023-07-05,70547547161.84416,933758357358.731
2023-07-06,88253166849.45297,929137517889.2483
2023-07-07,94716158927.25565,915776697048.2833
2023-07-08,62870404405.19841,917121258088.7904
2023-07-09,55066072431.02799,918753490521.5797
2023-07-10,64888049553.69126,918798050033.6697
2023-07-11,86973433012.13681,925990969953.2777
2023-07-12,76315552919.65512,928372945415.5782
2023-07-13,95030239924.0026,941207044939.7524
2023-07-14,148864405875.83954,969272505706.4165
2023-07-15,105406930449.36536,945915940402.6239
2023-07-16,69469080556.28163,945174852739.8094
2023-07-17,78654966964.99525,939902193502.503
2023-07-18,90508193418.48576,934079254233.2693
2023-07-19,87260980892.77098,938946250555.5824
2023-07-20,93325125262.63808,940526520503.1044
2023-07-21,86909057522.4486,935707869151.488
2023-07-22,67570517166.85375,934823930787.9714
2023-07-23,64557250800.99091,933198192212.7688
2023-07-24,79685264089.5487,918473322859.1194
2023-07-25,80007220078.10284,912496704973.8783
2023-07-26,68439602207.614334,916127401108.0378
2023-07-27,72975202318.59167,920570586782.0131
2023-07-28,68034300318.57404,918509882336.3414
2023-07-29,55447424719.18637,920803075535.2135
2023-07-30,49917418788.24609,920819751085.1594
2023-07-31,61776360017.959366,919036944117.1782
2023-08-01,70895591128.99074,908679606943.2343
2023-08-02,91349488324.80527,918137452054.1432
2023-08-03,81800058092.80571,908840983412.4397
2023-08-04,72394164456.49455,906962006763.0653
2023-08-05,67671510090.11912,904142252453.606
2023-08-06,76590304114.68796,909247716823.7789
2023-08-07,67445247142.96049,903957664383.4518
2023-08-08,74305067261.00934,912145724372.5234
2023-08-09,73825818011.98643,920419094050.5618
2023-08-10,65802595078.08471,914997653502.449
2023-08-11,54578420506.50082,911900572511.3569
2023-08-12,46889348596.77821,912256330930.3864
2023-08-13,46234177930.80298,911293288404.9032
2023-08-14,60493661789.70349,910916647969.5953
2023-08-15,65598783379.91918,907759283418.7329
2023-08-16,64960255580.014534,898062278555.0157
2023-08-17,77479638535.85167,870148325060.2527
2023-08-18,118408132534.92203,814667324687.8629
2023-08-19,73055059995.80548,809065213714.6605
2023-08-20,56983296127.58761,813819678806.1146
2023-08-21,63149159898.04304,811352520754.89
2023-08-22,66474577610.051765,805863952466.0193
2023-08-23,78925223130.15724,810775427663.1315
2023-08-24,72977121791.26039,815050092349.4574
2023-08-25,53567972721.679085,807989591142.9675
2023-08-26,45308248379.3463,808208676213.4644
2023-08-27,35655012533.601685,809548771578.1528
2023-08-28,44174288829.05781,807604479215.5504
2023-08-29,62559392542.59141,826250314922.123
2023-08-30,79751074416.81708,843158280723.0945
2023-08-31,57352577143.24726,829650094937.8387
2023-09-01,69354038936.38852,802091320621.3418
2023-09-02,54954293188.63431,799784454280.8356
2023-09-03,39543932675.05489,802282356971.3193
2023-09-04,41203254035.99054,802137293989.8872
2023-09-05,47622365512.90895,798381775907.756
2023-09-06,47671692533.36416,798312996192.2485
2023-09-07,51192374742.54226,801252649720.3123
2023-09-08,52608916917.71718,805301733642.3817
2023-09-09,38776384235.27769,802371616250.805
2023-09-10,37034028189.52682,798920256983.4672
2023-09-11,51672584259.87344,785222628418.1301
2023-09-12,68255540872.74231,793531808456.9254
2023-09-13,58176701869.74503,799441586967.8152
2023-09-14,55589863831.20695,810306286992.8699
2023-09-15,53383829116.79885,813085460413.5677
2023-09-16,43922599556.599594,816414900448.9884
2023-09-17,35019819958.344475,814445072444.4346
2023-09-18,46305933321.58653,822937690939.0616
2023-09-19,55813888758.06696,827879788506.4832
2023-09-20,54225556714.49302,828341906765.7612
2023-09-21,55871323725.57825,816540768812.9655
2023-09-22,52113678987.17151,812182957884.5905
2023-09-23,40870653542.84893,811955550041.8887
2023-09-24,31711742146.948364,811550072176.111
2023-09-25,45609856825.03005,802023135710.1027
2023-09-26,46424589880.45698,804492790943.7725
2023-09-27,43986898894.16998,807633328918.2412
2023-09-28,45364717412.286026,818575806161.8042
2023-09-29,51404193184.9098,829962751489.209
2023-09-30,35237578234.65712,830205673569.9747
2023-10-01,29937408237.451653,834333180993.9696
2023-10-02,50284735907.37629,855362509007.5085
2023-10-03,48464755005.05928,838511805376.1602
2023-10-04,37323010479.925354,838702126956.1793
2023-10-05,32375242040.937706,839586014992.2382
2023-10-06,36546052280.91817,841127940613.289
2023-10-07,35944402869.02739,846628759923.7277
2023-10-08,24270455987.068344,845452691820.852
2023-10-09,34665542749.03349,834887410794.5244
2023-10-10,39944590491.42283,827517854685.4167
2023-10-11,38931078925.959145,814943536556.7993
2023-10-12,40135394794.6559,807835004010.5127
2023-10-13,42553266913.76297,809168753413.7661
2023-10-14,40719228648.86224,811759920991.585
2023-10-15,28941401691.396233,814350927102.4298
2023-10-16,61431738728.551056,836429908764.491
2023-10-17,91529032123.8145,845084620671.7489
2023-10-18,64752392483.44442,844062449498.8809
2023-10-19,54991495571.076675,843393538741.3584
2023-10-20,81526752977.4776,869906855502.6001
2023-10-21,67421346823.19548,880101108031.2047
2023-10-22,57595334410.980995,886092594730.567
2023-10-23,82212974625.63313,914683461222.5581
2023-10-24,214776283460.75095,994304627198.6316
2023-10-25,149459465190.72647,996961855055.4109
2023-10-26,111632054283.08545,999700538303.4122
2023-10-27,90731052976.113,989515372269.6436
2023-10-28,70370540284.37042,992818576172.6378
2023-10-29,46674463931.64287,998099996538.1595
2023-10-30,67352889250.32655,1003774594983.4703
2023-10-31,82151423242.57486,1003956434193.4609
2023-11-01,89980531347.63623,1009265329877.2249
2023-11-02,125292237285.1741,1024140337391.0188
2023-11-03,99586571543.11127,1008769342410.4343
2023-11-04,70734372576.5829,1019755722362.932
2023-11-05,59533421380.99137,1034225867236.4348
2023-11-06,86488776102.39954,1040034939490.296
2023-11-07,84933581442.16414,1038058718222.6549
2023-11-08,95084326085.85785,1047342950394.9664
2023-11-09,138076858722.4193,1080491931103.8623
2023-11-10,170950214296.2465,1103500185165.2788
2023-11-11,104182525548.69434,1103682304707.774
2023-11-12,73959565643.87419,1102549274116.6667
2023-11-13,75155367115.27289,1098367699769.1998
2023-11-14,102675764196.64182,1079354769366.9766
2023-11-15,112874503897.94469,1077106715107.7957
2023-11-16,128487834012.23476,1094242834694.2782
2023-11-17,118735663618.8643,1072436141427.4562
2023-11-18,87824431519.07553,1073056968078.8301
2023-11-19,56028274483.51301,1079122522077.4299
2023-11-20,79905148195.23074,1100550660370.625
2023-11-21,110360636262.84843,1093139480952.7128
2023-11-22,138132966236.67578,1081562558201.656
2023-11-23,104771891467.61368,1101997160876.0703
2023-11-24,83435666202.96753,1112479000120.319
2023-11-25,89307092915.69295,1114867977113.5132
2023-11-26,50970870805.21251,1111092677204.189
2023-11-27,81809746640.13025,1094603807063.8875
2023-11-28,96177625576.1215,1099857393243.927
2023-11-29,88923582291.17014,1112748648423.2986
2023-11-30,46497040905.43055,1108161518178.2327
2023-12-01,48562017110.770546,1127512204593.4326
2023-12-02,45516577434.44114,1141490902578.949
2023-12-03,46606656659.17597,1161303120200.9294
2023-12-04,74385412889.85938,1207591910126.5908
2023-12-05,78091623200.30908,1226811092189.5037
2023-12-06,92090711379.08087,1262531024485.4297
2023-12-07,69332892307.76918,1258857452476.67
2023-12-08,70653850867.10867,1275203590744.3286
2023-12-09,65685456249.54677,1289047279469.772
2023-12-10,48910368949.51559,1282510886960.3074
2023-12-11,75516111136.35281,1225516119088.5566
2023-12-12,80288794678.49844,1217233026028.5266
2023-12-13,65485173199.8859,1216511532889.8552
2023-12-14,70649860081.43921,1254140819480.1663
2023-12-15,63157413498.9646,1243713436294.1853
2023-12-16,48587676940.00482,1236140728853.3362
2023-12-17,39678177059.871475,1226049772080.336
2023-12-18,53747866181.06111,1204867092994.7788
2023-12-19,63098983225.0499,1238660100566.1584
2023-12-20,59409153796.367714,1247174329225.7522
2023-12-21,68160530682.863625,1262839228041.5085
2023-12-22,66551154715.69178,1276693204260.8213
2023-12-23,49872753332.60118,1273091720638.4016
2023-12-24,38612366323.75106,1273158125086.4475
2023-12-25,46500757919.96032,1265621261128.7698
2023-12-26,54996676424.48936,1250394997891.3076
2023-12-27,61377816517.86461,1262281634596.292
2023-12-28,72235395263.25539,1282035383929.8801
2023-12-29,65002319312.692276,1262519318831.4504
2023-12-30,56587492545.184555,1251236601983.0771
2023-12-31,40859498803.65896,1258005484457.6235
2024-01-01,40515064814.459,1265132090769.8538
2024-01-02,68353084679.236404,1323951341342.322
2024-01-03,149424950096.7328,1282455192692.3628
2024-01-04,241397457949.83582,1264907238919.5005
2024-01-05,205900023871.6235,1268749287207.0527
2024-01-06,179623037723.6797,1266267052800.774
2024-01-07,147126145274.56506,1270670334407.846
2024-01-08,192454113565.45294,1285633875999.9487
2024-01-09,169496116621.58447,1326752461110.313
2024-01-10,100609927914.64886,1325221818850.7168
2024-01-11,139429761577.4274,1371158918303.8801
2024-01-12,102269935983.95827,1340416243363.7383
2024-01-13,97068259779.06848,1286837215352.1052
2024-01-14,44558425700.64035,1285357098625.1187
2024-01-15,55042773921.413574,1281440328170.3525
2024-01-16,55206143382.56982,1290666087011.875
2024-01-17,59841648269.086685,1285876620016.7751
2024-01-18,54803863896.07298,1269414896317.6497
2024-01-19,68527167402.919876,1244663570615.9827
2024-01-20,56265085981.45478,1253190618581.9407
2024-01-21,31395247312.29001,1256980903690.0874
2024-01-22,48076003858.17229,1224190907609.7415
2024-01-23,76965954127.08055,1177260757656.3684
2024-01-24,68295703806.6258,1182691959268.2441
2024-01-25,49130114128.33365,1181649882712.425
2024-01-26,52068249696.897026,1206280632961.7388
2024-01-27,49961512842.84554,1229396043234.0784
2024-01-28,36839715612.47637,1239411400269.9932
2024-01-29,43530318502.15451,1244460431512.2832
2024-01-30,55993443914.06839,1270862364773.8105
2024-01-31,59452335853.05711,1257050310723.5579
2024-02-01,61894789750.8569,1241646505132.4495
2024-02-02,52431049669.21057,1259892955041.3076
2024-02-03,41560814954.56276,1262589436602.1982
2024-02-04,33169463504.143635,1256935894634.7725
2024-02-05,43787795698.49839,1254914396699.7979
2024-02-06,48300261655.85709,1261573121936.4885
2024-02-07,48394780647.79414,1273500048734.6938
2024-02-08,60792819506.12597,1314348909478.436
2024-02-09,70480036886.86708,1358916335138.008
2024-02-10,65813290243.77622,1373763141136.8867
2024-02-11,47470169492.48205,1393010024994.9924
2024-02-12,57250624509.73531,1407506049926.4053
2024-02-13,81876515759.53749,1438991787670.7246
2024-02-14,78058747322.46649,1472268672369.766
2024-02-15,83778499737.47044,1512511447151.3801
2024-02-16,78888195337.96173,1515665505955.228
2024-02-17,59121186750.84379,1502392583809.0007
2024-02-18,51899194166.113205,1509929476548.165
2024-02-19,57115793528.80571,1530313183800.6655
2024-02-20,77193520694.19394,1528310311185.1833
2024-02-21,89616962795.06227,1518985665812.1345
2024-02-22,82096777799.48093,1527114149119.4548
2024-02-23,70058857956.3045,1513186589010.7656
2024-02-24,56120155841.48094,1517451324962.133
2024-02-25,47083684672.374054,1538470756376.3738
2024-02-26,66698810721.23814,1561329190423.0154
2024-02-27,124657442771.69156,1662687825391.5898
2024-02-28,145129735759.61932,1730500794644.174
2024-02-29,222254893000.58014,1807054827239.7385
2024-03-01,138245050410.63568,1799983570089.2358
2024-03-02,97912475215.81194,1813496292509.1006
2024-03-03,74073237162.70897,1819631648839.4365
2024-03-04,121784903743.45052,1898372394534.192
2024-03-05,200584372291.78485,1928876519754.606
2024-03-06,251486698774.11575,1930191385817.5154
2024-03-07,140562824603.99988,1960902283493.6763
2024-03-08,124129534979.33897,1997076985245.6912
2024-03-09,122771194445.3046,2010810540232.2432
2024-03-10,80466729722.61903,2035946603340.9875
2024-03-11,134961413662.91028,2080406507382.727
2024-03-12,154564104295.49564,2100369372769.4775
2024-03-13,150148374451.40973,2128553943318.2144
2024-03-14,132862821972.31119,2113111404141.5476
2024-03-15,202908250709.92654,2007241226329.889
2024-03-16,147674940208.02435,1995134316438.674
2024-03-17,136885645918.31071,1953410052153.9785
2024-03-18,114105547324.5103,1962203755289.821
2024-03-19,165511497474.28778,1853773095600.6436
2024-03-20,185714814525.7383,1839623670400.289
2024-03-21,160871054906.91968,1933104837848.4905
2024-03-22,116279194795.24747,1882295494829.4915
2024-03-23,104254509750.84566,1875330989476.1582
2024-03-24,73942827110.75517,1892182264276.0193
2024-03-25,93041892375.04492,1976454366271.381
2024-03-26,115423292872.70525,2030148553878.495
2024-03-27,107004848518.89873,2010550433984.7239
2024-03-28,114227281342.10236,2027250621365.2764
2024-03-29,90452515420.09065,2022271369580.3826
2024-03-30,72625236812.56337,2018667632494.1194
2024-03-31,58642309928.548485,2038584103930.838
2024-04-01,82507477706.44382,2010646898247.697
2024-04-02,124642426324.77667,1909356744875.1558
2024-04-03,118428868079.52888,1898897265756.3613
2024-04-04,89402286397.27301,1922863921771.225
2024-04-05,103774701042.39284,1928326107791.239
2024-04-06,74860131947.25847,1947265075106.1287
2024-04-07,60937714180.43331,1984290096614.1267
2024-04-08,85515089181.13136,2042805771417.0425
2024-04-09,238217167805.35016,2024878598371.9863
2024-04-10,293627201934.6597,1993372994949.1174
2024-04-11,298102959664.31,2025483202096.4531
2024-04-12,287494228152.3805,1991418592824.2815
2024-04-13,320353797228.6522,1885679889308.1243
2024-04-14,357988890424.3347,1811560067237.049
2024-04-15,306242243894.14124,1845756036056.5496
2024-04-16,298393424494.22906,1789058216091.9502
2024-04-17,281862834913.14777,1775787363192.665
2024-04-18,286130843395.79706,1772392802578.3308
2024-04-19,308151314585.9576,1804774848858.7917
2024-04-20,271151415671.12817,1821885140365.1982
2024-04-21,244362344472.349,1850287499964.5256
2024-04-22,255521125041.49646,1878991448120.1306
2024-04-23,257516975779.3169,1897429724596.8774
2024-04-24,255527067484.6575,1883310694375.477
2024-04-25,269974624936.04303,1841494345245.4844
2024-04-26,259288504924.64792,1839096762811.6257
2024-04-27,242407889155.39636,1817501870169.8335
2024-04-28,234900521978.48245,1849940963536.8867
2024-04-29,242416792059.37372,1813598143092.2175
2024-04-30,260185714234.52286,1776273913737.598
2024-05-01,279793360967.3107,1685742791167.2883
2024-05-02,222960769943.7261,1688564088335.9778
2024-05-03,180075025238.30707,1742806694551.636
2024-05-04,182746116598.40167,1815963376548.69
2024-05-05,162789660419.36276,1823007149458.9917
2024-05-06,170370821678.5926,1827445316592.567
2024-05-07,181736547138.61557,1810330091986.537
2024-05-08,171463385873.9244,1775463804255.018
2024-05-09,170795851862.22104,1767172516054.6833
2024-05-10,173374976241.5477,1771192588975.2336
2024-05-11,164233510601.6031,1737738974798.4792
2024-05-12,138893404059.51965,1744213019567.61
2024-05-13,163160396016.10938,1769098533425.8655
2024-05-14,171642630133.92313,1755805501372.9553
2024-05-15,175771906299.4868,1791195803368.262
2024-05-16,196069151261.31293,1842404899804.456
2024-05-17,182663925667.2568,1859807683442.185
2024-05-18,170292982660.19916,1884129282571.356
2024-05-19,154344333739.64957,1879198858441.977
2024-05-20,176195567960.37473,1905650278144.5166
2024-05-21,263376211350.41882,2038863789199.2107
2024-05-22,224805683946.6504,2026334803396.2507
2024-05-23,215576021121.11456,2006140230417.8535
2024-05-24,238820560726.1756,1981605503065.334
2024-05-25,184361536804.25168,2005276994238.3467
2024-05-26,168132998655.35968,2010483965425.7214
2024-05-27,180643475656.5407,2024483595300.7551
2024-05-28,193821490581.9661,2000923966173.5007
2024-05-29,188117983509.0901,1990114537902.5935
2024-05-30,185304731902.4027,1988489643296.1443
2024-05-31,183718612911.86063,1983986571104.4067
2024-06-01,172118735025.15033,1980528043340.342
2024-06-02,157250930875.77808,1983352444506.489
2024-06-03,179004533795.86646,2010249093117.7427
2024-06-04,188966861309.99307,2025946556205.618
2024-06-05,199387681893.5085,2066571821559.89
2024-06-06,188574780891.1003,2067863315704.5144
2024-06-07,193809818172.083,2052710204051.16
2024-06-08,193801116918.57416,2013279173859.9968
2024-06-09,159134437718.84818,2014832880594.2812
2024-06-10,164790623985.10544,2012342329224.1133
2024-06-11,192251382693.30377,1948230974926.6467
2024-06-12,196333186181.11136,1964202105398.3108
2024-06-13,198906545943.82993,1940731649155.6177
2024-06-14,180535254908.04327,1919872250961.91
2024-06-15,171590983000.61447,1916831892874.928
2024-06-16,148228126176.35446,1927696009070.106
2024-06-17,164701344317.9538,1918377173018.6453
2024-06-18,195171697915.80182,1876617881948.292
2024-06-19,184049866461.6237,1892298829959.2168
2024-06-20,164756405484.2093,1896771627407.942
2024-06-21,168817969271.87314,1866728251100.8345
2024-06-22,154922082207.794,1868207423355.8428
2024-06-23,133929269313.55338,1866570869890.876
2024-06-24,164781531238.82452,1788151537884.5676
2024-06-25,185210753470.717,1792692532548.5603
2024-06-26,172027141190.1112,1795805109949.007
2024-06-27,193369793317.94098,1796955790736.672
2024-06-28,158583700743.32687,1796933675809.4358
2024-06-29,150092125379.04535,1786336244177.8643
2024-06-30,136374862733.78114,1800025287878.61
2024-07-01,157363903868.2128,1843707186146.3247
2024-07-02,153876414734.24744,1827465860434.015
2024-07-03,159497962464.81122,1772905857840.6602
2024-07-04,182387734862.90143,1697818699534.3276
2024-07-05,220234189654.86526,1607312490087.7449
2024-07-06,176826998900.9403,1648851812394.857
2024-07-07,146966506018.63922,1652671473995.289
2024-07-08,180354365140.59637,1624856188392.6492
2024-07-09,180855937543.0627,1663040054671.8293
2024-07-10,164844828719.70035,1681951473201.2092
2024-07-11,164989567559.57343,1682810251085.2725
2024-07-12,168004907351.40417,1673755731584.3274
2024-07-13,154772368940.29266,1704533368566.6584
2024-07-14,158387207491.5122,1744999282346.7178
2024-07-15,179225767782.99304,1827126026343.4146
2024-07-16,208206794130.94427,1864233167113.4983
2024-07-17,205770594294.58536,1886759392579.986
2024-07-18,185941816805.79443,1866517436936.0942
2024-07-19,186431529418.96863,1882723411387.0522
2024-07-20,189728526868.75958,1927940774929.4841
2024-07-21,167534702358.73172,1937243105513.0662
2024-07-22,203277882068.4772,1944349887830.0703
2024-07-23,211137277632.96164,1919730947319.2646
2024-07-24,200126045502.1115,1904082808930.1848
2024-07-25,205371879323.96167,1838591775265.8887
2024-07-26,206354657457.95468,1903842112890.575
2024-07-27,183816492707.4251,1928004824244.8467
2024-07-28,199559242349.5157,1915725713571.1638
2024-07-29,183267467864.9338,1943575384196.1602
2024-07-30,201165596579.6411,1894243758080.1777
2024-07-31,189207645341.5784,1886321344878.3447
2024-08-01,204268194343.97214,1828160931440.425
2024-08-02,216422244444.86758,1810570925420.5923
2024-08-03,239643121261.09406,1736632458307.5718
2024-08-04,172407813536.4042,1692520946208.85
2024-08-05,346645120268.02435,1484912431793.791
2024-08-06,293490364033.6446,1557629898451.4146
2024-08-07,202884592165.70383,1562084864392.9897
2024-08-08,210777265020.1777,1611992575243.0872
2024-08-09,209084888455.04184,1681107386424.9133
2024-08-10,170359343544.31012,1680226932945.5542
2024-08-11,148360916258.46692,1676870878718.1187
2024-08-12,180997475161.0279,1644621558871.5886
2024-08-13,187482963463.34497,1667319977300.1812
2024-08-14,177868509918.18814,1679401080512.7249
2024-08-15,179240566319.89896,1634305014997.7947
2024-08-16,183719557004.43903,1631536339622.575
2024-08-17,157133948580.45993,1651294698521.5574
2024-08-18,144510483549.32407,1664715424443.6724
2024-08-19,165516897215.75262,1642103859632.728
2024-08-20,184851475774.5993,1680393600459.8433
2024-08-21,196651701746.63416,1672175790608.3308
2024-08-22,192263325607.60974,1694038839089.92
2024-08-23,195721588756.64685,1725806296460.5105
2024-08-24,221036071778.71082,1783624789121.3833
2024-08-25,194596115759.007,1781900517505.3171
2024-08-26,257627386720.3345,1765129563295.582
2024-08-27,262549799676.12546,1719357192015.878
2024-08-28,226850729687.91986,1642238798578.5715
2024-08-29,272535910816.28918,1657003577727.9653
2024-08-30,270649720989.8223,1639395960428.3762
2024-08-31,244698998759.5087,1642183813269.7666
2024-09-01,216189568748.49478,1617568693808.4006
2024-09-02,206337532662.08713,1618456176753.582
2024-09-03,256782529501.36584,1626895013248.4182
2024-09-04,215761263548.0871,1585925597180.0244
2024-09-05,259030957599.60626,1575935523657.3662
2024-09-06,273655622538.7561,1532980580454.5261
2024-09-07,238947453026.41113,1504410557024.6062
2024-09-08,171377286091.18466,1510418201017.035
2024-09-09,220123110967.37543,1544063427970.9297
2024-09-10,227562506305.57492,1578464556044.958
2024-09-11,253486515866.0209,1571779137358.3345
2024-09-12,256266193283.39023,1601028445484.115
2024-09-13,233867187899.98605,1619866179306.5435
2024-09-14,226838681812.4146,1653028186489.0977
2024-09-15,166749296730.0697,1650120553891.1184
2024-09-16,212171939947.7282,1599708623082.986
2024-09-17,211514616777.90942,1624714130579.7354
2024-09-18,232600226321.41113,1639772932884.9512
2024-09-19,286561310512.345,1708357907181.916
2024-09-20,271440034914.18817,1732436858684.6655
2024-09-21,212929156492.63763,1735544856734.6724
2024-09-22,208100862443.63068,1736533410483.1045
2024-09-23,262719875569.97906,1758225423563.4353
2024-09-24,250702313927.52612,1758085805716.8955
2024-09-25,243473393026.92337,1759816937147.8816
2024-09-26,237941379079.16028,1772153368285.4077
2024-09-27,256378190612.12195,1808145203808.69
2024-09-28,213554886751.81186,1813221319187.1428
2024-09-29,177142255584.12543,1810900671028.9683
2024-09-30,216333618608.1986,1767367545152.2927
2024-10-01,253433853529.26483,1734422324552.3484
2024-10-02,252761580267.108,1680514378797.2786
2024-10-03,249540369599.3136,1655012027480.307
2024-10-04,222439354271.7073,1676972504833.425
2024-10-05,189057985799.7805,1690944967048.9094
2024-10-06,160311907735.9791,1698125364699.892
2024-10-07,212620234740.98953,1727901098936.4111
2024-10-08,237589220215.50873,1702737553954.7595
2024-10-09,212381779320.42508,1691571029526.6133
2024-10-10,200872153366.18466,1658096574434.4949
2024-10-11,199258853655.13242,1683069032749.6133
2024-10-12,186588701440.3624,1717717020970.6792
2024-10-13,160961588237.9129,1713075309170.892
2024-10-14,224922422150.71777,1768251700425.655
2024-10-15,252388455216.48083,1800816426922.481
2024-10-16,147392158611.19513,1832375387752.5122
2024-10-17,79818839208.88503,1827309483519.9338
2024-10-18,83948168625.82579,1848653868280.5435
2024-10-19,64030623800.12195,1854400842004.857
2024-10-20,39445991576.35889,1860816939434.9202
2024-10-21,76809242107.43555,1860757838880.7036
2024-10-22,85014506213.00348,1834204210722.3413
2024-10-23,73125227545.79095,1808216748500.216
2024-10-24,80986957124.3101,1824245138640.8083
2024-10-25,84086972155.63065,1822621322076.2158
2024-10-26,91234325762.82231,1801796767352.599
2024-10-27,42281663817.89547,1814759840565.899
2024-10-28,61415057595.32752,1844151003337.115
2024-10-29,109490198928.3136,1921791378486.2263
2024-10-30,109849820378.2265,1939339459095.3728
2024-10-31,87839622416.08014,1914265289014.5608
2024-11-01,102435476239.17073,1865676700206.8782
2024-11-02,77939457633.10454,1858546876054.993
2024-11-03,60095914011.61324,1827800860474.7666
2024-11-04,77872651263.56445,1826852046865.15
2024-11-05,94879714926.72823,1837967658369.1465
2024-11-06,209885723530.89548,1972278907811.4702
2024-11-07,169816625195.27872,2026848196123.8606
2024-11-08,127347651717.87805,2055908624571.2925
2024-11-09,109668264006.94774,2079833649677.599
2024-11-10,144958991768.26828,2166610797150.7598
2024-11-11,229512370011.85364,2259913953170.3
2024-11-12,370919922064.27875,2382744465163.92
2024-11-13,315271061921.9582,2390841757786.8257
2024-11-14,276193238192.4913,2406628937743.69
2024-11-15,217186701948.94424,2388763850902.8013
2024-11-16,188325651225.7143,2455583910642.3135
2024-11-17,158174241088.54007,2436463871959.983
2024-11-18,158083132887.66202,2458235971139.805
